Date,Location,Check_Ave,Sales,Item_Count,Year
2/21,ETC,7.37,"8,555.70",2555,1920
2/21,Post Office,15.9,489.73,38,1920
2/21,8:15,4.35,"1,689.57",650,1920
2/21,Lou's,5.96,955.57,301,1920
2/21,Tylers,8.1,"4,595.27",1089,1920
2/22,Concessions,6.26,269,89,1920
2/22,8:15,4.34,"1,099.88",431,1920
2/22,Cellar,15.82,"4,057.56",983,1920
2/22,Concessions,6.32,430,134,1920
2/22,ETC,7.59,"8,334.96",2451,1920
2/22,Passport,9.51,"1,637.35",504,1920
2/23,ETC,7.85,"10,963.90",3197,1920
2/23,Cellar,15.74,"2,665.84",720,1920
2/23,Concessions,6.21,385,120,1920
2/23,Dean's Den,7.29,"1,072.32",336,1920
2/23,8:15,4.15,"3,920.12",1507,1920
2/23,Tylers,9.12,"3,401.39",749,1920
2/24,Post Office,13.78,451,39,1920
2/24,Lou's,6.36,"4,758.44",1537,1920
2/24,ETC,7.66,"13,293.90",3768,1920
2/24,Dean's Den,7.14,"1,149.02",334,1920
2/24,Tylers,7.99,"6,214.46",1448,1920
2/24,8:15,4.2,"5,062.13",1910,1920
2/24,Cellar,16.68,"2,254.68",628,1920
2/24,Passport,7.21,"5,348.05",1795,1920
2/25,Dean's Den,6.91,"1,242.48",376,1920
2/25,Post Office,8.27,272.87,35,1920
2/25,Lou's,6.18,"4,138.09",1297,1920
2/25,Passport,7.44,"5,349.60",1794,1920
2/25,ETC,7.23,"11,939.41",3523,1920
2/25,Cellar,15.95,"3,382.22",848,1920
2/25,Tylers,8.07,"6,189.02",1455,1920
2/25,8:15,4.26,"4,864.37",1847,1920
2/25,Concessions,5.67,34,11,1920
2/26,Tylers,8.02,"6,238.00",1438,1920
2/26,8:15,4.27,"4,829.55",1804,1920
2/26,Concessions,7.7,839,268,1920
2/26,Cellar,16.35,"6,197.65",1293,1920
2/26,Passport,7.45,"5,359.26",1794,1920
2/26,ETC,7.27,"11,762.11",3459,1920
2/26,Dean's Den,6.24,"1,134.51",357,1920
2/26,Lou's,5.81,"3,828.30",1210,1920
2/26,Post Office,6.83,197.13,30,1920
2/26,Concessions,6.95,674,213,1920
2/27,Dean's Den,5.8,"1,025.90",331,1920
2/27,Lou's,6.29,"3,811.75",1228,1920
2/27,8:15,4.18,"3,885.61",1528,1920
2/27,Post Office,11.01,383.5,42,1920
2/27,Passport,7.2,"5,278.75",1798,1920
2/27,ETC,7.61,"11,270.85",3252,1920
2/27,Cellar,17.95,"4,610.83",950,1920
2/27,Tylers,8.18,"5,795.83",1352,1920
2/28,8:15,4.34,"2,141.56",825,1920
2/28,Tylers,8.29,"5,322.24",1230,1920
2/28,ETC,8.09,"10,718.96",3168,1920
2/28,Passport,7.69,"3,518.93",1186,1920
2/28,Cellar,15.77,"3,225.24",738,1920
2/28,Lou's,7.56,"1,089.22",343,1920
2/28,Concessions,5.18,176,62,1920
2/28,Post Office,9.57,315.12,35,1920
2/29,Dean's Den,5.15,15.45,5,1920
2/29,Concessions,4.81,125,47,1920
2/29,Concessions,9.19,"12,357.00",2727,1920
2/29,Concessions,9.7,"11,985.00",2794,1920
2/29,Concessions,5.1,306,102,1920
2/29,Passport,8.93,"1,448.39",456,1920
2/29,Cellar,14.57,"4,499.85",1067,1920
2/29,8:15,4.42,"1,504.31",590,1920
2/29,ETC,7.76,"7,942.55",2317,1920
3/1,ETC,7.96,"12,363.00",3540,1920
3/1,Tylers,9.52,"4,065.66",858,1920
3/1,8:15,4.24,"4,458.95",1678,1920
3/1,Concessions,8.01,689,214,1920
3/1,Dean's Den,7.24,"1,150.91",368,1920
3/1,Cellar,16.62,"2,500.23",689,1920
3/2,Lou's,6.12,"4,281.60",1362,1920
3/2,8:15,4.2,"5,934.44",2240,1920
3/2,Post Office,7.99,333.89,46,1920
3/2,Cellar,14.95,"2,230.24",647,1920
3/2,ETC,7.13,"12,077.26",3566,1920
3/2,Passport,7.73,"5,834.81",1784,1920
3/2,Tylers,8.09,"6,271.24",1418,1920
3/2,Dean's Den,6.44,"1,223.85",409,1920
3/3,Cellar,16.96,"2,915.03",735,1920
3/3,ETC,6.81,"11,903.07",3472,1920
3/3,Concessions,7.79,"8,406.00",2041,1920
3/3,Dean's Den,6.15,"1,021.19",330,1920
3/3,Passport,7.27,"5,194.79",1734,1920
3/3,Post Office,12.28,318.5,28,1920
3/3,Tylers,7.89,"5,809.27",1377,1920
3/3,Concessions,7.82,"7,236.00",1859,1920
3/3,Lou's,5.95,"4,118.05",1280,1920
3/3,8:15,4.31,"5,709.95",2173,1920
3/4,Tylers,8.08,"6,130.50",1425,1920
3/4,8:15,4.14,"5,124.78",1970,1920
3/4,ETC,7.28,"11,803.40",3416,1920
3/4,Passport,7.42,"5,598.12",1846,1920
3/4,Post Office,12.56,312.49,27,1920
3/4,Lou's,5.86,"4,030.54",1300,1920
3/4,Cellar,16.37,"5,275.90",1130,1920
3/4,Dean's Den,6.07,"1,286.66",420,1920
3/5,Passport,7.36,"5,648.85",1927,1920
3/5,Cellar,17.04,"2,835.40",627,1920
3/5,ETC,8.1,"12,140.15",3774,1920
3/5,Dean's Den,6.45,"1,064.22",340,1920
3/5,Post Office,8.28,229.05,30,1920
3/5,Tylers,7.81,"5,428.09",1284,1920
3/5,Lou's,5.94,"3,188.87",1044,1920
3/5,8:15,4.56,"3,879.66",1461,1920
3/6,Post Office,13.27,330.93,27,1920
3/6,Lou's,6.79,598.63,177,1920
3/6,Tylers,8.17,"1,841.36",447,1920
3/6,Passport,8.25,"2,664.73",905,1920
3/6,8:15,4.54,"1,163.21",439,1920
3/6,ETC,10.8,"11,313.93",3446,1920
3/7,Tylers,8.91,"3,040.73",693,1920
3/8,Tylers,8.72,"1,974.42",475,1920
3/9,Post Office,10.39,144.57,16,1920
3/9,ETC,10.17,"1,796.55",575,1920
3/9,8:15,5.31,469.65,159,1920
3/10,8:15,5.14,402.7,144,1920
3/10,Cellar,0,0,,1920
3/10,ETC,9.54,"1,627.43",461,1920
3/10,Post Office,8.95,170.04,21,1920
3/11,Post Office,27.23,408.45,15,1920
3/11,8:15,4.94,458.99,168,1920
3/11,Passport,0,0,,1920
3/11,ETC,11.69,"2,167.29",693,1920
3/12,8:15,5.55,454.2,160,1920
3/12,ETC,30.4,"10,571.36",2645,1920
3/12,Post Office,28.87,836.92,34,1920
3/13,Post Office,12.38,370.55,32,1920
3/13,ETC,46.79,"20,482.93",4981,1920
3/13,8:15,5.82,534.29,194,1920
3/14,ETC,53.97,"20,776.42",5092,1920
3/14,Post Office,18.54,129.5,9,1920
3/15,Post Office,42.44,508.4,14,1920
3/15,ETC,43.95,"18,014.79",4865,1920
3/16,Post Office,31.21,249.03,21,1920
3/16,ETC,27.92,"6,446.25",1802,1920
3/17,Post Office,10.24,184.23,19,1920
3/17,ETC,39.18,"9,557.67",2567,1920
3/18,Post Office,14.46,448.04,33,1920
3/18,ETC,31.31,"6,009.02",1618,1920
3/19,Post Office,93.24,372.93,23,1920
3/19,ETC,46.42,"9,280.95",2429,1920
3/20,Post Office,30.5,670.84,26,1920
3/20,ETC,34.05,"5,920.63",1677,1920
3/21,ETC,25.64,"3,124.46",942,1920
3/22,ETC,19.13,"2,008.27",621,1920
3/23,ETC,24.58,"2,899.74",810,1920
3/23,Post Office,7.03,41.3,12,1920
3/24,ETC,19.5,"2,182.72",597,1920
3/24,Post Office,5.85,11.69,2,1920
3/25,ETC,31.07,"2,574.14",708,1920
3/25,Post Office,26.55,79.65,3,1920
3/26,Post Office,43.37,86.73,11,1920
3/26,ETC,34.38,"2,714.74",683,1920
3/27,ETC,9.07,115.02,36,1920
3/27,Post Office,59.23,56.25,25,1920
3/28,ETC,10.6,165.98,50,1920
3/29,ETC,9.94,96.72,30,1920
3/30,Post Office,12.44,149.3,14,1920
3/30,ETC,15.07,293.91,89,1920
3/31,Post Office,11.57,104.07,9,1920
3/31,ETC,6.23,109.38,42,1920
4/1,ETC,6.05,64.76,22,1920
4/1,Post Office,10.77,64.6,6,1920
4/2,Post Office,7.87,70.8,9,1920
4/2,ETC,16.23,189.75,83,1920
4/3,ETC,5.93,75.16,25,1920
4/3,Post Office,22.65,67.95,3,1920
4/4,ETC,6.26,36.4,14,1920
4/5,ETC,11.15,119.81,28,1920
4/6,ETC,3.54,24.04,8,1920
4/6,Post Office,12.19,170.7,16,1920
4/7,ETC,8.56,174.75,61,1920
4/7,Post Office,24.37,487.4,17,1920
4/8,Post Office,13.86,166.35,14,1920
4/8,ETC,11.5,44.9,10,1920
4/9,Post Office,9.85,157.64,20,1920
4/10,Post Office,19.58,156.45,8,1920
4/10,ETC,5.91,57.58,25,1920
4/11,ETC,22.09,42.52,11,1920
4/12,ETC,24.78,47.39,11,1920
4/13,Post Office,17.08,221.99,17,1920
4/13,ETC,8.44,16.46,5,1920
4/14,ETC,8.44,24.78,8,1920
4/14,Post Office,9.2,73.57,8,1920
4/15,Post Office,5.48,32.55,6,1920
4/15,ETC,15.01,87.88,22,1920
4/16,ETC,26.53,25.88,8,1920
4/16,Post Office,12.48,74.89,7,1920
4/17,Post Office,11.08,110.8,11,1920
4/17,ETC,16.18,110.2,28,1920
4/18,ETC,10.12,39.09,12,1920
4/19,ETC,30.78,30.03,7,1920
4/20,ETC,15.8,122.89,40,1920
4/20,Post Office,8.9,89,11,1920
4/21,Post Office,33.19,497.8,19,1920
4/21,ETC,35.8,34.93,7,1920
4/22,Post Office,11.02,110.15,10,1920
4/22,ETC,3.8,25.82,9,1920
4/23,Post Office,9.33,46.65,8,1920
4/23,ETC,21.79,21.26,4,1920
4/24,Post Office,19.61,274.59,16,1920
4/24,ETC,2.78,5.42,3,1920
4/25,ETC,31.15,121.59,17,1920
4/26,ETC,1.58,1.54,2,1920
4/27,Post Office,7.35,66.15,10,1920
4/27,ETC,13.7,39.65,11,1920
4/28,Post Office,33.11,165.57,5,1920
4/28,ETC,7.83,7.64,2,1920
4/29,ETC,13.49,39.29,12,1920
4/29,Post Office,9.71,77.6,9,1920
4/30,Post Office,11.53,46.13,5,1920
4/30,ETC,19.1,36.74,10,1920
5/1,ETC,20.84,81.25,22,1920
5/1,Post Office,11.42,79.95,7,1920
5/2,ETC,4.23,16.51,5,1920
5/3,ETC,19.03,36.9,6,1920
5/4,Post Office,22,286.05,19,1920
5/4,ETC,7.92,38.65,11,1920
5/5,ETC,14.77,28.63,3,1920
5/5,Post Office,22.04,198.35,9,1920
5/6,ETC,7.68,7.29,1,1920
5/6,Post Office,14.02,266.13,24,1920
5/7,Post Office,63.81,638.05,13,1920
5/7,ETC,11.66,11.38,2,1920
5/8,ETC,9.89,9.53,3,1920
5/8,Post Office,14.82,44.45,3,1920
5/10,ETC,16.31,15.8,5,1920
5/11,Post Office,48.14,96.28,9,1920
5/11,ETC,9.47,8.99,1,1920
5/12,ETC,3.06,2.99,1,1920
5/12,Post Office,4.21,25.15,6,1920
5/13,Post Office,249.91,249.86,12,1920
5/13,ETC,1.32,1.29,1,1920
5/14,ETC,17.89,17.45,5,1920
5/14,Post Office,19.77,138.4,14,1920
5/15,Post Office,14.39,57.55,5,1920
5/15,ETC,10.41,10.16,4,1920
5/16,ETC,6.52,6.27,3,1920
5/18,Post Office,11.66,93.25,8,1920
5/18,ETC,8.91,16.98,3,1920
5/19,ETC,16.79,80.86,22,1920
5/19,Post Office,23.47,258.12,18,1920
5/20,Post Office,18.01,125.9,9,1920
5/20,ETC,2.45,2.39,1,1920
5/21,ETC,28.37,82.08,22,1920
5/21,Post Office,32.13,64.25,6,1920
5/22,Post Office,28.95,492.08,23,1920
5/22,ETC,11.47,33.37,13,1920
5/25,ETC,11.64,22.24,6,1920
5/26,Post Office,10.56,147.9,14,1920
5/27,Post Office,"1,242.89","1,242.74",16,1920
5/27,ETC,5.1,4.98,2,1920
5/28,Post Office,10.7,107,11,1920
5/29,Post Office,19.58,137.05,9,1920
5/29,ETC,15.08,14.48,2,1920
6/1,Post Office,10.99,98.94,10,1920
6/2,Post Office,5.67,17,3,1920
6/3,ETC,8.49,8.28,2,1920
6/3,Post Office,40.47,242.1,11,1920
6/4,Post Office,28.93,115.7,4,1920
6/5,ETC,24.15,23.56,4,1920
6/5,Post Office,170.96,"1,367.17",11,1920
6/7,ETC,24.31,47.11,15,1920
6/8,Post Office,14.31,143.1,15,1920
6/8,ETC,6.11,23.53,7,1920
6/9,Post Office,28.68,229.41,9,1920
6/9,ETC,3.83,3.68,2,1920
6/10,ETC,3.58,6.98,2,1920
6/10,Post Office,11.98,131.75,11,1920
6/11,Post Office,38.07,570.01,28,1920
6/11,ETC,6.33,6.18,2,1920
6/12,Post Office,27.22,325.39,13,1920
6/12,ETC,3.89,3.69,1,1920
6/13,ETC,15.45,15.38,2,1920
6/15,Post Office,33.66,302.93,9,1920
6/15,ETC,9.39,27.31,11,1920
6/16,ETC,11.52,11.24,6,1920
6/16,8:15,0,0,,1920
6/16,Post Office,26.9,134.5,5,1920
6/17,Post Office,19.4,229.4,44,1920
6/17,ETC,13.08,12.76,4,1920
6/18,Post Office,24.65,246.48,11,1920
6/19,Post Office,52.89,475.02,17,1920
6/19,ETC,6.34,6.08,2,1920
6/20,ETC,27.36,26.36,4,1920
6/21,ETC,13.28,12.68,2,1920
6/22,Post Office,35.61,461.81,25,1920
6/22,ETC,4.61,13.55,5,1920
6/23,ETC,21.98,42.39,11,1920
6/23,Post Office,16.66,133.31,9,1920
6/24,Post Office,10.81,129.66,12,1920
6/24,ETC,5.66,27.24,6,1920
6/25,ETC,18.81,54.26,14,1920
6/25,Post Office,198.06,197.85,14,1920
6/26,ETC,10.48,20.21,6,1920
6/26,Post Office,36.85,147.38,8,1920
6/27,ETC,3.46,3.38,2,1920
6/28,ETC,1.53,1.49,1,1920
6/29,ETC,4.4,4.29,1,1920
6/29,Post Office,27.35,82.04,7,1920
6/30,ETC,8.99,8.77,3,1920
7/1,Post Office,61.28,367.68,14,2021
7/1,ETC,9.36,18.15,7,2021
7/2,Post Office,4.83,14.48,3,2021
7/3,ETC,11.41,11.05,5,2021
7/6,ETC,3.82,3.78,2,2021
7/7,Post Office,27.63,221.01,10,2021
7/7,ETC,7.75,7.56,4,2021
7/8,ETC,19.12,36.81,11,2021
7/8,Post Office,18.21,72.84,4,2021
7/9,Post Office,8.63,86.26,9,2021
7/9,ETC,6.19,12.07,5,2021
7/10,ETC,1.42,1.39,1,2021
7/10,Post Office,56.64,396.45,7,2021
7/13,Post Office,8.53,93.86,12,2021
7/13,ETC,7.06,34.44,12,2021
7/14,Post Office,9.8,98,12,2021
7/14,ETC,8.47,8.26,4,2021
7/15,Post Office,24.38,365.7,18,2021
7/16,Post Office,9.99,9.99,1,2021
7/17,Post Office,39.58,196.49,10,2021
7/18,ETC,36.27,34.91,9,2021
7/19,ETC,15.65,45.11,15,2021
7/20,Post Office,5.53,11.05,2,2021
7/20,ETC,5.52,10.82,4,2021
7/21,Post Office,16.96,135.65,9,2021
7/22,Post Office,216.1,216.1,7,2021
7/22,ETC,8.18,15.96,4,2021
7/23,ETC,3.3,3.18,2,2021
7/23,Post Office,33.86,338.29,20,2021
7/24,Post Office,327.6,327.6,15,2021
7/24,ETC,8.25,24.14,6,2021
7/27,Post Office,23.57,117.85,5,2021
7/27,ETC,5.82,5.68,2,2021
7/28,ETC,12.53,12.22,4,2021
7/28,Post Office,239.55,239.55,11,2021
7/29,Post Office,71.84,71.84,7,2021
7/29,ETC,4.49,4.38,2,2021
7/30,Post Office,225.93,225.93,9,2021
7/31,ETC,7.16,6.99,1,2021
8/3,ETC,3.04,8.77,3,2021
8/3,Post Office,45.82,137.1,13,2021
8/4,Post Office,0,0,,2021
8/4,ETC,8.41,24.68,12,2021
8/5,Post Office,148.46,588.76,10,2021
8/6,Post Office,0,0,,2021
8/6,ETC,3.23,9.46,4,2021
8/7,ETC,5.36,10.46,4,2021
8/7,Post Office,327.3,327.3,4,2021
8/8,ETC,7.13,6.96,4,2021
8/10,ETC,11.85,22.74,6,2021
8/10,Post Office,145.77,145.77,6,2021
8/11,Post Office,25.25,25.25,3,2021
8/11,ETC,3.26,6.36,4,2021
8/12,ETC,9.55,36.51,9,2021
8/12,Post Office,121.6,121.6,8,2021
8/13,Post Office,7.64,38.1,5,2021
8/13,ETC,0,0,,2021
8/14,ETC,13.3,"1,448.33",321,2021
8/14,Post Office,101.7,203.3,14,2021
8/15,ETC,11.91,"1,223.93",264,2021
8/16,ETC,10.07,"1,206.39",313,2021
8/17,Post Office,72.94,145.88,17,2021
8/17,ETC,8.58,"1,489.54",377,2021
8/18,Post Office,18.54,164.99,18,2021
8/18,ETC,9.92,"1,554.43",406,2021
8/19,Post Office,66.42,263.09,21,2021
8/19,ETC,11.71,"3,108.55",819,2021
8/20,ETC,11.32,"5,237.03",1348,2021
8/20,Post Office,12.24,72.19,7,2021
8/21,ETC,11.34,"6,083.58",1530,2021
8/21,Post Office,7.35,117.44,18,2021
8/22,ETC,11.72,"7,235.08",1890,2021
8/23,ETC,12.71,"8,327.78",2148,2021
8/24,Post Office,112.52,223.77,22,2021
8/24,ETC,9.94,"6,818.85",1788,2021
8/24,Dean's Den,7.23,346.94,111,2021
8/25,Dean's Den,5.82,226.96,76,2021
8/25,ETC,9.96,"6,701.29",1778,2021
8/25,Post Office,33.39,300.53,14,2021
8/26,Post Office,19.59,116.84,18,2021
8/26,ETC,9.07,"6,209.84",1657,2021
8/26,Dean's Den,6.13,429,140,2021
8/27,ETC,9.44,"6,655.22",1776,2021
8/27,Dean's Den,6.07,321.45,110,2021
8/27,Post Office,16.6,114.56,16,2021
8/28,Post Office,23.46,234.15,18,2021
8/28,ETC,9.36,"6,390.66",1755,2021
8/29,ETC,9.75,"6,221.90",1702,2021
8/30,ETC,10.22,"7,491.00",2068,2021
8/30,Dean's Den,5.23,214.26,76,2021
8/31,Dean's Den,7.23,325.23,92,2021
8/31,Post Office,37.19,111.45,9,2021
8/31,ETC,9.34,"6,689.82",1839,2021
9/1,Dean's Den,5.85,415.2,131,2021
9/1,Post Office,63.76,634.91,26,2021
9/1,ETC,9.55,"6,830.55",1866,2021
9/2,ETC,9.74,"6,943.83",1875,2021
9/2,Dean's Den,6.01,432.74,141,2021
9/2,Post Office,12.1,156.42,20,2021
9/3,ETC,9.6,"7,187.22",1922,2021
9/3,Dean's Den,6.06,417.85,136,2021
9/3,Post Office,12.64,151.45,15,2021
9/4,Post Office,18.32,183.08,24,2021
9/4,ETC,9.13,"6,581.97",1843,2021
9/5,ETC,9.54,"5,980.34",1615,2021
9/6,ETC,10.14,"7,387.94",2062,2021
9/6,Dean's Den,6.96,368.63,123,2021
9/7,ETC,10.16,"7,953.46",2197,2021
9/7,Dean's Den,6.21,540.08,160,2021
9/8,Post Office,25.19,425.32,40,2021
9/8,ETC,9.55,"7,585.35",2075,2021
9/8,Dean's Den,6.37,496.8,156,2021
9/9,Dean's Den,6.26,450.87,145,2021
9/9,Post Office,12.72,251.38,36,2021
9/9,ETC,10.3,"8,421.26",2195,2021
9/10,ETC,9.28,"7,248.65",1964,2021
9/10,Dean's Den,6.98,606.65,180,2021
9/10,Post Office,7.91,110.7,17,2021
9/11,Post Office,15.59,354.32,34,2021
9/11,ETC,9.48,"6,098.66",1716,2021
9/12,ETC,10.24,"6,576.26",1796,2021
9/13,Dean's Den,6.89,337.82,114,2021
9/13,ETC,10.13,"7,202.88",1991,2021
9/14,ETC,10.02,"8,946.40",2358,2021
9/14,Dean's Den,7.27,465.05,146,2021
9/14,Post Office,17.52,362.67,30,2021
9/15,ETC,9.41,"7,169.60",1924,2021
9/15,Post Office,8.24,156.3,28,2021
9/15,Dean's Den,6.62,357.56,119,2021
9/16,ETC,9.81,"8,436.64",2178,2021
9/16,Dean's Den,7.35,551.13,156,2021
9/16,Post Office,9,267.44,36,2021
9/17,Post Office,13.29,66.46,5,2021
9/17,Dean's Den,8.1,542.5,154,2021
9/17,ETC,10.59,"6,997.83",1716,2021
9/18,ETC,9.83,"6,596.33",1800,2021
9/18,Post Office,30.56,304.22,19,2021
9/19,ETC,9.43,"6,434.31",1737,2021
9/20,Dean's Den,7.54,437.31,143,2021
9/20,ETC,10.26,"7,843.93",2111,2021
9/21,Post Office,19.59,291.17,36,2021
9/21,ETC,10.25,"8,542.88",2235,2021
9/21,Dean's Den,6.58,454.23,158,2021
9/22,Dean's Den,6.84,512.43,161,2021
9/22,Post Office,8.74,87.11,14,2021
9/22,ETC,9.46,"7,789.66",2112,2021
9/23,ETC,9.42,"8,525.74",2300,2021
9/23,Dean's Den,6.59,441.18,150,2021
9/23,Post Office,11.32,178.26,27,2021
9/24,Dean's Den,6.1,463.75,157,2021
9/24,Post Office,7.58,151.22,22,2021
9/24,ETC,9.5,"7,419.91",1942,2021
9/25,ETC,9.69,"5,686.37",1532,2021
9/25,Post Office,10.95,240.43,28,2021
9/26,ETC,9.28,"5,544.81",1521,2021
9/27,ETC,9.88,"7,413.66",1989,2021
9/27,Dean's Den,7.95,452.43,132,2021
9/28,ETC,9.85,"8,328.49",2247,2021
9/28,Post Office,10.11,251.2,28,2021
9/28,Dean's Den,7.24,427.04,128,2021
9/29,ETC,9.55,"7,976.55",2074,2021
9/29,Dean's Den,6.66,439.58,129,2021
9/29,Post Office,12.77,413.64,34,2021
9/30,Post Office,11.35,177.63,17,2021
9/30,Dean's Den,6.4,402.49,128,2021
9/30,ETC,9.37,"8,067.80",2126,2021
10/1,ETC,9.41,"7,914.64",2115,2021
10/1,Dean's Den,7.11,497.6,160,2021
10/1,Post Office,12.48,173.29,24,2021
10/2,Post Office,9.54,112.88,11,2021
10/2,ETC,8.95,"6,165.93",1689,2021
10/3,ETC,9.41,"5,905.41",1604,2021
10/4,ETC,10.28,"7,240.48",1875,2021
10/4,Dean's Den,7.26,457.42,134,2021
10/5,Dean's Den,6.47,549.38,172,2021
10/5,Post Office,17.04,576.37,33,2021
10/5,ETC,9.63,"7,642.27",1984,2021
10/6,ETC,9.12,"8,408.62",2275,2021
10/6,Dean's Den,6.93,692.57,210,2021
10/6,Post Office,19.46,420.78,38,2021
10/7,Dean's Den,6.64,571.13,180,2021
10/7,Post Office,10.33,194.73,22,2021
10/7,ETC,9.19,"7,287.90",2027,2021
10/8,ETC,8.65,"6,778.63",1822,2021
10/8,Dean's Den,6.58,691.04,231,2021
10/8,Post Office,11,282.27,30,2021
10/9,Post Office,10.41,246.95,26,2021
10/9,ETC,8.69,"5,404.10",1514,2021
10/10,ETC,9.68,"5,506.54",1485,2021
10/11,ETC,10.03,"5,779.54",1526,2021
10/11,Dean's Den,7.34,469.47,139,2021
10/12,ETC,10.02,"8,670.16",2311,2021
10/12,Dean's Den,6.71,550.04,176,2021
10/12,Post Office,7.17,190.88,32,2021
10/13,Post Office,6.28,130.4,29,2021
10/13,Dean's Den,6.14,545.83,181,2021
10/13,ETC,9.15,"7,262.46",1912,2021
10/14,Dean's Den,6.87,418.14,134,2021
10/14,ETC,9.03,"7,358.39",1982,2021
10/14,Post Office,6.84,202.38,34,2021
10/15,ETC,9.01,"7,008.54",1825,2021
10/15,Dean's Den,6.67,613.39,196,2021
10/15,Post Office,9.95,296.13,37,2021
10/16,Post Office,10.77,287.87,31,2021
10/16,ETC,9.58,"5,656.90",1451,2021
10/17,ETC,10.07,"6,031.82",1549,2021
10/18,Dean's Den,6.48,537.66,172,2021
10/18,ETC,10.28,"6,580.13",1704,2021
10/19,ETC,9.75,"8,194.82",2136,2021
10/19,Dean's Den,6.86,520.84,159,2021
10/19,Post Office,9.12,279.47,33,2021
10/20,Post Office,9.94,282.21,32,2021
10/20,ETC,9.34,"7,681.80",2018,2021
10/20,Dean's Den,6.35,628.46,190,2021
10/21,ETC,9.45,"7,774.20",2033,2021
10/21,Dean's Den,6.85,670.82,211,2021
10/21,Post Office,18.75,468.76,27,2021
10/22,Post Office,9.77,251.91,35,2021
10/22,ETC,9.21,"6,921.72",1866,2021
10/22,Dean's Den,6.41,608.53,194,2021
10/23,Post Office,16.38,145.82,13,2021
10/23,ETC,9.34,"6,027.20",1593,2021
10/24,ETC,9.04,"5,098.76",1384,2021
10/25,Dean's Den,7.11,532.21,150,2021
10/25,ETC,10.1,"7,228.59",1891,2021
10/26,Post Office,14.37,423.92,35,2021
10/26,Dean's Den,6.92,470.03,150,2021
10/26,ETC,10.03,"7,965.78",2093,2021
10/27,Dean's Den,5.86,532.15,183,2021
10/27,ETC,8.92,"6,983.20",1871,2021
10/27,Post Office,5.9,215.32,38,2021
10/28,ETC,9.73,"7,082.65",1847,2021
10/28,Dean's Den,6.1,456.64,150,2021
10/28,Post Office,10.96,283.32,32,2021
10/29,Dean's Den,6.48,400.95,138,2021
10/29,Post Office,11.06,96.71,10,2021
10/29,ETC,8.97,"6,727.37",1769,2021
10/30,ETC,9.01,"5,294.94",1458,2021
10/30,Post Office,13.57,392.08,33,2021
10/31,ETC,9.59,"5,275.02",1525,2021
11/1,ETC,10.89,"6,607.74",1713,2021
11/1,Dean's Den,6.81,611.55,189,2021
11/2,Post Office,7.61,186.14,25,2021
11/2,ETC,10.85,"8,510.94",2225,2021
11/2,Dean's Den,8.01,576.18,165,2021
11/3,ETC,9.75,"8,332.78",2224,2021
11/3,Dean's Den,6.7,756.41,250,2021
11/3,Post Office,10.87,119.49,14,2021
11/4,Post Office,21.38,42.75,2,2021
11/4,ETC,10.01,"8,016.91",2120,2021
11/4,Dean's Den,7.21,619.5,214,2021
11/5,ETC,10.06,"8,125.53",2072,2021
11/5,Dean's Den,7.69,630.05,196,2021
11/5,Post Office,15.62,279.58,20,2021
11/6,Post Office,13.19,169.98,15,2021
11/6,ETC,9.06,"6,372.13",1727,2021
11/7,ETC,10.41,"6,206.68",1690,2021
11/8,Dean's Den,7.42,718.48,225,2021
11/8,ETC,10.4,"8,369.89",2221,2021
11/9,Dean's Den,6.38,674.03,223,2021
11/9,ETC,9.42,"8,419.63",2252,2021
11/9,Post Office,11.31,144.15,14,2021
11/10,ETC,10.63,"8,968.78",2513,2021
11/10,Dean's Den,6.31,630.25,208,2021
11/10,Post Office,15.99,237.8,20,2021
11/11,Dean's Den,7.16,578.24,198,2021
11/11,Post Office,10.5,104.96,13,2021
11/11,ETC,10.7,"7,929.08",2072,2021
11/12,ETC,10.98,"8,996.18",2302,2021
11/12,Dean's Den,6.02,659.3,218,2021
11/12,Post Office,9.37,204.46,23,2021
11/13,Post Office,22.55,560.41,29,2021
11/13,ETC,9.71,"6,315.42",1737,2021
11/14,ETC,10.28,"6,816.44",1814,2021
11/15,ETC,10.86,"7,010.05",1847,2021
11/15,Dean's Den,6.2,376.2,125,2021
11/16,ETC,10.78,"7,251.98",1895,2021
11/16,Dean's Den,5.69,402.82,140,2021
11/16,Post Office,15.25,274.38,22,2021
11/17,Post Office,22.2,398.06,17,2021
11/17,ETC,11.77,"8,328.01",2153,2021
11/17,Dean's Den,6.7,487.57,157,2021
11/18,Dean's Den,7.93,379.92,119,2021
11/18,Concessions,0,0,0,2021
11/18,Post Office,21.18,400.46,21,2021
11/18,ETC,11.64,"7,861.40",2073,2021
11/19,ETC,14.68,"9,205.37",2383,2021
11/19,Dean's Den,6.41,377.06,144,2021
11/19,Concessions,0,0,,2021
11/19,Post Office,27.81,692.24,25,2021
11/20,Post Office,20.86,415.5,24,2021
11/20,ETC,17.92,"8,215.43",2322,2021
11/23,ETC,41.55,747.83,211,2021
11/23,Post Office,13.66,109.25,8,2021
11/24,Post Office,6.06,36.23,7,2021
11/24,ETC,24.76,247.58,58,2021
11/25,ETC,11.57,115.7,32,2021
11/25,Post Office,18.95,113.7,6,2021
11/27,ETC,17.77,53.3,22,2021
11/30,Post Office,31.51,504.04,18,2021
11/30,ETC,23.96,359.37,84,2021
12/1,Concessions,0,0,0,2021
